,0
18253,35.546093
18254,37.3274
18255,35.368042
18256,35.95784
18257,35.634613
18258,35.532036
18259,34.23595
18260,37.08305
18261,36.490814
18262,36.814537
18263,36.91446
18264,35.378197
18265,34.748558
18266,34.18473
18267,36.47263
18268,33.2648
18269,35.985085
18270,34.872486
18271,35.982754
18272,36.10173
18273,36.442005
18274,35.50069
18275,36.198597
18276,36.005257
18277,35.663544
18278,35.4039
18279,36.696884
18280,34.5878
18281,33.026733
18282,36.529106
18283,35.15503
18284,37.05791
18285,36.176502
18286,35.805103
18287,35.588917
18288,35.547775
18289,36.310528
18290,35.80916
18291,35.585445
18292,34.861847
18293,36.388145
18294,37.190712
18295,36.646317
18296,35.620354
18297,35.05894
18298,33.51364
18299,36.029205
18300,35.811115
18301,35.79187
18302,36.499985
18303,32.888184
18304,36.476494
18305,35.37996
18306,34.40507
18307,35.130234
18308,35.867985
18309,36.827736
18310,36.285393
18311,34.77554
18312,33.954353
18313,33.861847
18314,35.329292
18315,36.03312
18316,36.24306
18317,33.70111
18318,34.853043
18319,32.782337
18320,35.025337
18321,35.780006
18322,35.92251
18323,34.078842
18324,34.694786
18325,36.53064
18326,34.67847
18327,36.762123
18328,36.60105
18329,33.998066
18330,35.06941
18331,36.164936
18332,33.899784
18333,35.22204
18334,34.236183
18335,36.896538
18336,34.210396
18337,35.0769
18338,35.90191
18339,34.52826
18340,34.885212
18341,34.145073
18342,35.20256
18343,35.567383
18344,34.334145
18345,33.80113
18346,36.459652
18347,36.276207
18348,37.093018
18349,35.8639
18350,33.106663
18351,34.40118
18352,32.88037
18353,33.524727
18354,34.262093
18355,35.23224
18356,35.81253
18357,34.982716
18358,37.04255
18359,35.160805
18360,34.12525
18361,35.70273
18362,36.62307
18363,34.87014
18364,36.54795
18365,36.610294
18366,36.271004
18367,35.7237
18368,34.66066
18369,35.58161
18370,35.053513
18371,34.839317
18372,36.42894
18373,35.57041
18374,36.9609
18375,37.21839
18376,34.025223
18377,35.55194
18378,35.87062
18379,35.93094
18380,37.11583
18381,36.146904
18382,36.136322
18383,35.931347
18384,35.21158
18385,35.156094
18386,36.849747
18387,35.816116
18388,36.0706
18389,36.906986
18390,35.85755
18391,34.54342
18392,35.831776
18393,34.72255
18394,37.238045
18395,35.850014
18396,36.23275
18397,36.23907
18398,35.186134
18399,34.81174
18400,36.12468
18401,36.33553
18402,34.940796
18403,32.154404
18404,36.285797
18405,35.245476
18406,31.850838
18407,37.291134
18408,35.629036
18409,35.403664
18410,31.837896
18411,33.527206
18412,36.002644
18413,35.496765
18414,37.62382
18415,35.119232
18416,34.972023
18417,35.194023
18418,35.53988
18419,34.461082
18420,36.75344
18421,35.977474
18422,37.135246
18423,37.29036
18424,35.10135
18425,35.551704
18426,36.60182
18427,35.625515
18428,35.041912
18429,34.329754
18430,35.918587
18431,35.359844
18432,35.940804
18433,36.468384
18434,34.091675
18435,36.07125
18436,35.47334
18437,34.460968
18438,35.906708
18439,34.373924
18440,35.662384
18441,36.051025
18442,36.64835
18443,34.885593
18444,34.479507
18445,35.33265
18446,34.32096
18447,33.13695
18448,35.796528
18449,35.460938
18450,34.553722
18451,34.394505
18452,36.498413
18453,36.164703
18454,33.131958
18455,35.950935
18456,34.952072
18457,36.063698
18458,34.54263
18459,35.6465
18460,36.515358
18461,36.498207
18462,35.4243
18463,36.631725
18464,35.189655
18465,35.008556
18466,35.882927
18467,37.052822
18468,35.78215
18469,36.04229
18470,34.151638
18471,36.05436
18472,33.787987
18473,34.275932
18474,36.71135
18475,33.918674
18476,34.1855
18477,35.319664
18478,36.29841
18479,35.884968
18480,35.213177
18481,34.644135
18482,35.57871
18483,34.91655
18484,36.80683
18485,36.133766
18486,34.129383
18487,35.722504
18488,34.775127
18489,35.27974
18490,34.248978
18491,35.320824
18492,36.514866
18493,34.654076
18494,34.467937
18495,34.433487
18496,36.173645
18497,34.888702
18498,36.016594
18499,36.331154
18500,33.36686
18501,34.74342
18502,36.917458
18503,37.260326
18504,37.29676
18505,36.76427
18506,38.114605
18507,35.82574
18508,36.19375
18509,37.632767
18510,35.79288
18511,38.047554
18512,36.91264
18513,38.071365
18514,38.35724
18515,36.75316
18516,36.80365
18517,36.146812
18518,36.94804
18519,34.506966
18520,36.386833
18521,37.701565
18522,36.26837
18523,35.31945
18524,36.35043
18525,36.875683
18526,37.341652
18527,35.629395
18528,34.94963
18529,38.372646
18530,36.633953
18531,36.124947
18532,36.143654
18533,37.153324
18534,35.501408
18535,37.028477
18536,36.47225
18537,35.863716
18538,38.006046
18539,37.13465
18540,37.84043
18541,36.7597
18542,36.51585
18543,36.67484
18544,34.705345
18545,35.56727
18546,36.956055
18547,36.37736
18548,35.462837
18549,36.648403
18550,37.47619
18551,36.89203
18552,35.04971
18553,34.643715
18554,35.84521
18555,36.372253
18556,33.705708
18557,37.239468
18558,34.675617
18559,36.416496
18560,36.028217
18561,35.50139
18562,37.671894
18563,36.076122
18564,37.081787
18565,36.71662
18566,34.327488
18567,37.63801
18568,35.87454
18569,37.22151
18570,37.43897
18571,36.175713
18572,35.440735
18573,35.231995
18574,35.866867
18575,37.84015
18576,36.43567
18577,37.936016
18578,36.810257
18579,36.736763
18580,37.059307
18581,35.75402
18582,35.981106
18583,36.80283
18584,37.378178
18585,36.14068
18586,36.36805
18587,36.681572
18588,37.274757
18589,35.242874
18590,36.87657
18591,37.855507
18592,35.923252
18593,37.401844
18594,38.141243
18595,37.151978
18596,34.569942
18597,35.3097
18598,36.11609
18599,37.414078
18600,37.59694
18601,34.895542
18602,37.77378
18603,38.016525
18604,36.258274
18605,36.134674
18606,37.14228
18607,35.976227
18608,36.914925
18609,36.306526
18610,37.725056
18611,37.471516
18612,35.586014
18613,35.68109
18614,37.573753
18615,35.7027
18616,34.06761
18617,37.440147
18618,36.939693
18619,36.562595
18620,36.664818
18621,35.24664
18622,35.794098
18623,34.961876
18624,36.63865
18625,36.839664
18626,37.289055
18627,37.011955
18628,35.747513
18629,36.060684
18630,37.715424
18631,37.18441
18632,36.889153
18633,35.860336
18634,35.75786
18635,35.718964
18636,34.778053
18637,36.174763
18638,35.412613
18639,36.556778
18640,35.12592
18641,36.48095
18642,36.517025
18643,35.5459
18644,36.514862
18645,37.981236
18646,35.104965
18647,37.48787
18648,37.535793
18649,34.846184
18650,37.97323
18651,37.002777
18652,37.53496
18653,37.72701
18654,34.22992
18655,37.04344
18656,38.220154
18657,37.215214
18658,36.99547
18659,36.80821
18660,36.20712
18661,38.007423
18662,37.647507
18663,37.556744
18664,36.496376
18665,36.65372
18666,36.104794
18667,38.15502
18668,36.498352
18669,38.17665
18670,36.55582
18671,36.89008
18672,37.010254
18673,37.01847
18674,36.09665
18675,35.29262
18676,34.230495
18677,36.150566
18678,38.356915
18679,37.088158
18680,37.209587
18681,36.104027
18682,37.231514
18683,36.66631
18684,36.412918
18685,37.571514
18686,36.50291
18687,36.77693
18688,38.12172
18689,35.798088
18690,36.231426
18691,37.25634
18692,36.233444
18693,37.740456
18694,35.537643
18695,35.897064
18696,37.537315
18697,36.831017
18698,37.76927
18699,35.387108
18700,36.492344
18701,34.895504
18702,34.56719
18703,36.103836
18704,35.702717
18705,35.68669
18706,34.908802
18707,36.95633
18708,38.21395
18709,37.823242
18710,38.0629
18711,36.541725
18712,36.960583
18713,36.63081
18714,37.223583
18715,37.649113
18716,35.645462
18717,34.389107
18718,37.314476
18719,37.05832
18720,37.213085
18721,36.72294
18722,36.99548
18723,37.46552
18724,34.896164
18725,37.44384
18726,36.03705
18727,36.191765
18728,36.916264
18729,35.86403
18730,34.540306
18731,36.434597
18732,35.572662
18733,35.107117
18734,37.994392
18735,37.660954
18736,37.23388
18737,35.024055
18738,35.031822
18739,36.680367
18740,36.378166
18741,37.062878
18742,37.54061
18743,37.612404
18744,36.080353
18745,34.90503
18746,36.50435
18747,35.99047
18748,36.87482
18749,37.591343
18750,36.742252
18751,34.561424
18752,36.835342
18753,37.38211
18754,37.211864
18755,37.201603
18756,36.11779
18757,36.264862
18758,36.61693
18759,36.58663
18760,36.66819
18761,35.572247
18762,36.64449
18763,36.081623
18764,36.658913
18765,36.675476
18766,36.49474
18767,37.584976
18768,33.90966
18769,36.549114
18770,35.61163
18771,37.849205
18772,35.16595
18773,37.346474
18774,34.381325
18775,35.647865
18776,36.041393
18777,35.661713
18778,37.10244
18779,36.30414
18780,37.935963
18781,38.337006
18782,36.439774
18783,36.167892
18784,36.98406
18785,34.756485
18786,37.434227
18787,37.084915
18788,35.643322
18789,34.436764
18790,34.03727
18791,37.807304
18792,36.453846
18793,38.013977
18794,35.223114
18795,37.17705
18796,36.191025
18797,38.08691
18798,37.50102
18799,35.736046
18800,36.39092
18801,37.682083
18802,36.385933
18803,35.869064
18804,37.141827
18805,37.882374
18806,36.449318
18807,38.25503
18808,37.615868
18809,35.668396
18810,35.98566
18811,34.796455
18812,36.367855
18813,35.873512
18814,37.120102
18815,38.085945
18816,37.751987
18817,36.619446
18818,36.864002
18819,35.12374
18820,36.286285
18821,34.340973
18822,37.893837
18823,35.770985
18824,37.91321
18825,36.60062
18826,37.733715
18827,37.013893
18828,36.152046
18829,36.515427
18830,37.32312
18831,36.00502
18832,36.690617
18833,36.511032
18834,37.262424
18835,36.192688
18836,35.7078
18837,37.659378
18838,37.26409
18839,37.56195
18840,36.396805
18841,37.565887
18842,37.601635
18843,37.39216
18844,35.57614
18845,36.987347
18846,37.81045
18847,36.064243
18848,36.832573
18849,38.087246
18850,36.464355
18851,37.840252
18852,34.21466
18853,37.195957
18854,36.509598
18855,37.109425
18856,36.04393
18857,35.914505
18858,35.465046
18859,36.987774
18860,37.288048
18861,36.022034
18862,38.18268
18863,35.88781
18864,36.216106
18865,37.109085
18866,37.85388
18867,36.36274
18868,35.989937
18869,36.114883
18870,35.719894
18871,36.77269
18872,35.759518
18873,37.445023
18874,34.266266
18875,37.22603
18876,36.14909
18877,36.71318
18878,36.341396
18879,38.33403
18880,35.18146
18881,36.795788
18882,33.945198
18883,38.35
18884,36.047882
18885,35.40975
18886,35.58496
18887,37.562943
18888,36.955086
18889,36.824226
18890,36.471256
18891,37.811165
18892,37.425377
18893,36.154037
18894,37.804848
18895,35.153366
18896,37.644436
18897,37.021282
18898,36.64801
18899,36.625988
18900,37.26003
18901,35.8297
18902,38.030563
18903,36.970226
18904,36.901867
18905,36.9916
18906,37.849113
18907,35.790802
18908,34.90438
18909,34.064365
18910,37.149536
18911,38.254242
18912,35.68145
18913,35.47107
18914,37.390213
18915,37.025703
18916,36.63365
18917,35.574333
18918,36.277725
18919,38.075615
18920,37.290344
18921,37.255127
18922,38.298595
18923,36.452454
18924,37.95051
18925,37.85589
18926,35.829697
18927,34.568153
18928,37.497314
18929,36.32775
18930,34.752663
18931,36.602287
18932,34.656803
18933,35.753845
18934,37.823658
18935,37.078384
18936,36.038345
18937,36.223083
18938,36.72693
18939,36.63088
18940,36.857597
18941,35.237507
18942,37.401787
18943,36.59291
18944,37.165085
18945,32.034554
18946,36.871517
18947,37.696747
18948,35.92621
18949,37.86415
18950,38.060543
18951,37.114113
18952,35.128075
18953,37.255013
18954,38.015747
18955,36.90197
18956,36.78352
18957,38.105125
18958,37.22491
18959,36.391018
18960,38.008125
18961,35.442802
18962,38.022724
18963,34.110977
18964,33.419605
18965,37.62627
18966,37.47604
18967,35.112114
18968,37.77664
18969,35.06108
18970,33.86267
18971,37.013344
18972,38.16652
18973,37.540947
18974,36.450813
18975,37.192215
18976,33.77515
18977,36.93968
18978,35.53231
18979,36.39775
18980,37.56082
18981,36.51133
18982,36.527817
18983,36.957684
18984,37.078556
18985,36.062317
18986,37.79219
18987,36.770752
18988,36.252213
18989,35.50489
18990,35.261196
18991,36.124733
18992,36.71782
18993,35.269726
18994,36.91175
18995,36.25315
18996,36.91724
18997,37.170654
18998,37.061176
18999,37.660522
19000,34.115356
19001,37.51991
19002,35.96216
19003,37.081745
19004,38.492386
19005,39.289764
19006,39.044487
19007,38.266106
19008,33.624542
19009,37.315536
19010,37.47516
19011,37.196815
19012,38.82386
19013,38.18833
19014,38.770805
19015,37.69904
19016,36.614014
19017,35.980762
19018,34.452797
19019,38.664986
19020,39.446518
19021,38.74595
19022,39.61306
19023,36.64389
19024,37.01526
19025,37.604664
19026,36.111317
19027,38.70038
19028,36.651283
19029,39.12507
19030,37.68761
19031,38.587856
19032,37.766075
19033,36.776535
19034,38.895996
19035,35.826866
19036,37.288574
19037,37.29494
19038,38.804466
19039,37.377964
19040,38.216675
19041,36.81224
19042,35.791637
19043,37.383545
19044,39.00237
19045,38.40718
19046,39.089607
19047,37.290825
19048,38.091415
19049,36.532425
19050,38.460236
19051,38.461548
19052,36.138794
19053,38.11953
19054,38.95289
19055,36.074562
19056,38.9544
19057,36.508965
19058,38.7071
19059,37.97052
19060,35.163723
19061,37.058147
19062,37.53505
19063,37.523075
19064,38.782402
19065,35.691685
19066,35.475506
19067,35.77739
19068,38.620117
19069,37.12034
19070,38.488426
19071,37.835453
19072,37.89164
19073,38.791267
19074,34.082016
19075,37.05648
19076,38.71254
19077,37.88513
19078,39.085903
19079,33.587696
19080,37.037773
19081,37.949875
19082,38.097935
19083,38.271454
19084,35.56336
19085,38.957504
19086,37.356995
19087,35.7645
19088,36.019753
19089,37.57939
19090,35.835712
19091,36.06884
19092,37.745678
19093,38.006626
19094,37.84262
19095,36.799225
19096,37.25084
19097,38.279015
19098,38.96947
19099,37.218536
19100,37.84935
19101,37.164772
19102,38.45442
19103,36.159344
19104,38.84842
19105,38.035133
19106,39.008163
19107,38.35988
19108,37.25683
19109,38.136192
19110,37.429142
19111,37.710236
19112,38.230602
19113,38.491013
19114,38.53383
19115,36.328934
19116,38.781326
19117,37.13486
19118,38.462456
19119,38.08027
19120,37.203163
19121,38.197136
19122,37.370052
19123,38.49294
19124,38.35497
19125,36.9002
19126,39.013565
19127,38.408745
19128,36.958366
19129,36.611885
19130,37.79628
19131,38.02733
19132,38.8475
19133,36.018272
19134,38.456127
19135,35.91796
19136,37.22948
19137,36.514847
19138,38.917892
19139,36.516815
19140,38.92605
19141,38.925743
19142,37.9402
19143,37.73388
19144,37.92968
19145,38.96015
19146,37.973904
19147,36.739872
19148,35.94146
19149,37.012836
19150,37.072803
19151,38.800426
19152,38.822662
19153,38.225815
19154,36.00934
19155,37.70251
19156,37.151226
19157,37.43283
19158,36.242977
19159,36.85615
19160,37.32145
19161,39.12149
19162,37.658375
19163,37.760056
19164,37.62262
19165,36.258717
19166,37.6659
19167,39.675343
19168,38.44741
19169,39.37474
19170,36.651726
19171,37.96322
19172,37.68353
19173,37.681644
19174,36.48721
19175,38.483612
19176,38.824318
19177,38.417458
19178,38.186554
19179,36.09681
19180,37.84153
19181,38.03377
19182,37.267403
19183,37.090935
19184,36.025463
19185,38.315598
19186,39.10157
19187,36.7528
19188,37.33783
19189,36.27752
19190,35.800804
19191,37.847206
19192,37.127937
19193,35.399296
19194,38.746983
19195,38.852592
19196,39.243374
19197,36.520485
19198,35.169067
19199,37.16204
19200,38.350483
19201,35.36904
19202,37.851097
19203,37.26544
19204,35.692135
19205,38.580925
19206,37.75556
19207,37.874847
19208,38.192593
19209,36.308125
19210,37.088726
19211,35.835506
19212,37.518677
19213,35.60544
19214,38.62342
19215,36.89663
19216,36.990925
19217,38.65089
19218,36.956264
19219,39.18715
19220,37.45539
19221,38.481438
19222,36.17575
19223,37.722603
19224,36.107742
19225,36.009865
19226,38.73416
19227,38.045433
19228,39.088593
19229,38.746437
19230,38.216652
19231,36.34858
19232,35.75741
19233,35.50892
19234,38.40766
19235,38.736534
19236,38.16957
19237,35.857765
19238,36.403946
19239,35.192894
19240,36.21659
19241,35.836395
19242,35.04204
19243,36.610252
19244,37.4318
19245,37.12146
19246,37.763176
19247,37.64862
19248,39.124474
19249,37.092064
19250,38.102478
19251,35.075977
19252,38.873085
19253,39.04937
19254,36.919426
19255,37.32471
19256,37.392216
19257,38.22198
19258,39.337727
19259,36.37658
19260,37.893227
19261,37.89585
19262,36.479977
19263,37.645744
19264,37.16184
19265,37.692528
19266,37.123314
19267,38.21119
19268,38.084137
19269,37.76949
19270,38.863106
19271,38.918705
19272,36.62194
19273,38.452118
19274,38.195023
19275,36.547707
19276,37.437073
19277,38.437706
19278,36.08064
19279,37.727425
19280,37.654446
19281,38.601215
19282,39.563282
19283,37.83465
19284,36.3685
19285,38.28392
19286,35.788677
19287,37.643677
19288,37.27406
19289,37.083443
19290,36.348602
19291,37.47078
19292,37.25281
19293,38.13632
19294,39.08882
19295,39.415672
19296,35.82482
19297,38.60777
19298,36.585938
19299,35.83387
19300,36.178566
19301,36.74314
19302,38.230713
19303,35.971428
19304,37.78558
19305,37.75332
19306,38.47005
19307,38.25644
19308,37.387646
19309,37.475494
19310,39.15762
19311,38.681034
19312,37.301907
19313,38.35324
19314,38.125298
19315,38.371742
19316,35.36094
19317,36.91204
19318,37.91894
19319,37.443718
19320,39.586117
19321,38.531326
19322,36.32515
19323,36.254433
19324,38.154182
19325,37.729935
19326,37.732395
19327,38.136833
19328,38.1547
19329,35.433407
19330,37.543564
19331,36.119164
19332,36.5732
19333,37.67378
19334,38.490116
19335,38.562096
19336,37.31264
19337,38.01007
19338,35.289654
19339,37.958477
19340,39.298744
19341,38.70272
19342,35.171566
19343,37.657845
19344,34.96588
19345,38.109543
19346,38.34283
19347,38.063744
19348,35.689743
19349,38.079884
19350,39.152855
19351,35.145737
19352,38.540867
19353,37.830467
19354,38.15844
19355,37.541687
19356,37.946228
19357,37.901157
19358,36.551445
19359,37.969406
19360,37.72248
19361,35.545433
19362,37.182632
19363,38.055855
19364,35.06686
19365,37.45172
19366,37.418472
19367,37.05725
19368,36.952126
19369,38.67743
19370,37.278545
19371,38.49281
19372,37.93119
19373,38.374794
19374,36.520058
19375,36.265686
19376,38.808544
19377,38.10939
19378,35.818153
19379,37.731503
19380,37.57411
19381,39.260338
19382,39.12422
19383,38.82517
19384,35.461155
19385,38.05977
19386,38.093483
19387,37.441017
19388,36.200687
19389,37.08664
19390,38.11148
19391,38.01465
19392,36.030266
19393,33.755135
19394,37.95926
19395,37.033123
19396,37.527115
19397,34.71624
19398,35.77576
19399,35.933475
19400,35.7707
19401,34.931168
19402,35.270313
19403,37.072685
19404,36.559887
19405,37.90992
19406,38.433357
19407,37.521484
19408,37.58938
19409,36.69496
19410,38.52661
19411,37.021973
19412,37.17091
19413,37.255924
19414,38.08488
19415,38.021866
19416,37.077377
19417,38.722786
19418,39.482635
19419,36.67534
19420,38.66836
19421,36.65157
19422,38.745476
19423,37.78971
19424,38.069244
19425,35.395096
19426,38.89463
19427,36.34974
19428,37.521187
19429,38.084244
19430,38.22166
19431,38.74426
19432,39.18689
19433,34.82285
19434,37.700367
19435,36.282814
19436,37.298256
19437,36.298885
19438,38.272377
19439,37.277954
19440,38.726044
19441,37.78575
19442,34.65419
19443,35.649155
19444,38.66131
19445,37.626293
19446,38.668
19447,37.426666
19448,36.09295
19449,38.305603
19450,37.682228
19451,36.9744
19452,37.62498
19453,36.253685
19454,39.32782
19455,38.042007
19456,36.92838
19457,36.449883
19458,36.808098
19459,37.576027
19460,37.346397
19461,38.080765
19462,35.47304
19463,37.24485
19464,38.11385
19465,37.836975
19466,38.05362
19467,37.563515
19468,36.987526
19469,39.009327
19470,38.77578
19471,37.778667
19472,38.193657
19473,37.767975
19474,36.190056
19475,38.304985
19476,37.98108
19477,37.74266
19478,37.66686
19479,37.27111
19480,39.056927
19481,39.25322
19482,34.269035
19483,37.760235
19484,36.897083
19485,37.23891
19486,37.807587
19487,38.34259
19488,37.76484
19489,37.369083
19490,35.465263
19491,36.159157
19492,39.07115
19493,38.707397
19494,38.26969
19495,38.462643
19496,38.196445
19497,39.063057
19498,38.608288
19499,37.15837
19500,36.451645
19501,38.081726
19502,40.383007
19503,39.66644
19504,39.652946
19505,38.977993
19506,40.223724
19507,38.742157
19508,37.05604
19509,39.650887
19510,37.550056
19511,37.167664
19512,35.491974
19513,37.531532
19514,39.37198
19515,38.861866
19516,38.503185
19517,39.379883
19518,38.64936
19519,39.00605
19520,38.472256
19521,38.31888
19522,38.552208
19523,39.36182
19524,39.359634
19525,39.04174
19526,38.201374
19527,37.04727
19528,40.110634
19529,38.99747
19530,36.55479
19531,39.016342
19532,38.672104
19533,38.350113
19534,40.253128
19535,37.570824
19536,38.41249
19537,39.07197
19538,38.80459
19539,38.127228
19540,39.238678
19541,38.17533
19542,36.98826
19543,39.136642
19544,38.574738
19545,39.07539
19546,39.324684
19547,39.64633
19548,40.271427
19549,39.83624
19550,38.858356
19551,39.358402
19552,37.48146
19553,38.858208
19554,38.39897
19555,38.972862
19556,38.507133
19557,39.55681
19558,39.058548
19559,38.777306
19560,38.879223
19561,36.474926
19562,38.000854
19563,37.258144
19564,37.628784
19565,38.728004
19566,38.544315
19567,40.06563
19568,39.04808
19569,37.44204
19570,37.34902
19571,37.398483
19572,38.411858
19573,40.152657
19574,39.59601
19575,38.05017
19576,36.244644
19577,39.12124
19578,37.65139
19579,39.42826
19580,37.471027
19581,39.328075
19582,39.09215
19583,38.875187
19584,39.320255
19585,38.04525
19586,38.944294
19587,39.191246
19588,39.962135
19589,38.758347
19590,40.296257
19591,40.52452
19592,39.48842
19593,38.900436
19594,39.715084
19595,38.655483
19596,40.30756
19597,40.34958
19598,39.133793
19599,38.67169
19600,39.55365
19601,37.45468
19602,40.392376
19603,39.96483
19604,37.80605
19605,39.31544
19606,37.615417
19607,38.232544
19608,37.84224
19609,40.626568
19610,40.310658
19611,40.548588
19612,39.436447
19613,38.528873
19614,38.32361
19615,38.243576
19616,39.796093
19617,36.25156
19618,38.428673
19619,37.96324
19620,39.093967
19621,37.54091
19622,39.667046
19623,38.26716
19624,38.5251
19625,39.880287
19626,37.564484
19627,40.130997
19628,39.35591
19629,39.375053
19630,38.605293
19631,37.866226
19632,38.80958
19633,39.690323
19634,37.8339
19635,39.1866
19636,39.421143
19637,38.738506
19638,38.322365
19639,39.918983
19640,40.02745
19641,38.887383
19642,38.87489
19643,39.859814
19644,39.066414
19645,38.89505
19646,40.26513
19647,38.58146
19648,39.738
19649,37.566414
19650,38.995453
19651,39.167374
19652,40.441948
19653,39.122955
19654,38.762424
19655,37.834743
19656,38.991394
19657,39.769226
19658,38.338783
19659,39.696083
19660,39.678017
19661,40.384743
19662,38.801014
19663,38.266117
19664,39.547695
19665,40.22937
19666,40.743492
19667,39.82772
19668,38.958504
19669,38.771465
19670,37.566597
19671,39.66362
19672,37.946766
19673,38.346237
19674,39.279137
19675,39.97815
19676,39.47367
19677,38.18754
19678,38.905106
19679,40.505386
19680,40.168602
19681,39.01149
19682,37.291267
19683,39.294807
19684,39.053722
19685,39.4572
19686,39.91768
19687,39.498802
19688,40.443253
19689,38.608315
19690,39.319923
19691,39.653492
19692,38.72825
19693,38.823494
19694,37.678497
19695,40.48269
19696,37.888916
19697,38.020306
19698,37.96524
19699,38.955482
19700,39.653557
19701,40.183
19702,40.414936
19703,39.077927
19704,40.25566
19705,40.8405
19706,37.180744
19707,39.93329
19708,39.71039
19709,39.145264
19710,38.966965
19711,39.304184
19712,40.039375
19713,39.75604
19714,39.161884
19715,38.806442
19716,39.278538
19717,40.1017
19718,37.5504
19719,39.586704
19720,38.64324
19721,37.85576
19722,37.27832
19723,38.627193
19724,38.283188
19725,38.97705
19726,38.45887
19727,38.758205
19728,38.900684
19729,39.15071
19730,36.907085
19731,40.080902
19732,37.648
19733,39.640663
19734,38.709984
19735,40.233337
19736,40.508057
19737,38.901085
19738,40.44553
19739,38.439034
19740,39.110443
19741,39.1011
19742,39.63291
19743,40.109787
19744,39.650146
19745,39.118267
19746,37.104996
19747,38.727745
19748,39.11071
19749,38.931442
19750,39.143314
19751,40.05088
19752,36.689102
19753,39.58277
19754,39.133015
19755,39.23345
19756,35.884007
19757,39.185066
19758,40.549793
19759,39.378525
19760,39.773697
19761,39.73831
19762,39.57509
19763,38.095806
19764,38.785698
19765,39.817593
19766,34.76085
19767,38.819107
19768,38.263832
19769,37.482162
19770,38.75949
19771,38.71202
19772,37.665207
19773,38.28343
19774,38.308296
19775,39.94085
19776,37.607376
19777,39.863647
19778,39.99858
19779,36.23465
19780,39.728855
19781,39.489334
19782,40.033546
19783,40.40472
19784,39.788353
19785,40.676117
19786,37.257862
19787,38.508865
19788,37.661682
19789,39.098373
19790,40.338894
19791,38.865948
19792,38.29888
19793,38.137142
19794,39.285744
19795,39.14589
19796,38.186882
19797,38.74756
19798,39.6907
19799,39.041264
19800,35.985657
19801,36.594963
19802,40.260445
19803,37.020897
19804,38.913948
19805,38.97682
19806,40.600906
19807,36.804222
19808,39.75154
19809,38.76275
19810,38.54231
19811,39.671917
19812,39.781048
19813,39.17685
19814,38.436646
19815,37.654724
19816,39.394157
19817,40.518467
19818,38.738014
19819,38.28565
19820,39.886612
19821,39.79802
19822,40.079384
19823,37.466423
19824,39.26397
19825,40.300133
19826,38.99581
19827,38.77597
19828,38.288536
19829,38.74543
19830,40.500698
19831,38.710648
19832,39.581585
19833,39.654804
19834,39.159904
19835,37.95073
19836,37.168007
19837,37.770554
19838,38.049446
19839,39.812042
19840,37.61222
19841,38.481277
19842,38.297676
19843,38.94478
19844,38.37056
19845,39.523575
19846,38.79785
19847,40.2272
19848,36.944286
19849,37.02265
19850,40.00796
19851,39.83573
19852,39.01677
19853,36.870476
19854,35.22679
19855,39.563957
19856,39.662918
19857,37.871037
19858,39.771393
19859,37.617805
19860,37.801285
19861,38.73918
19862,37.56256
19863,36.91316
19864,38.71697
19865,39.1733
19866,36.93584
19867,38.85456
19868,39.276917
19869,39.65076
19870,38.662125
19871,38.13528
19872,38.040123
19873,39.740234
19874,37.84814
19875,40.092636
19876,37.685173
19877,39.33749
19878,39.19632
19879,37.703682
19880,39.09467
19881,39.718323
19882,39.755318
19883,37.0337
19884,38.77902
19885,38.327637
19886,39.09469
19887,37.140038
19888,37.38508
19889,36.98347
19890,37.95429
19891,37.803253
19892,39.42906
19893,39.514492
19894,37.421677
19895,37.07747
19896,40.283646
19897,39.151367
19898,40.189518
19899,38.31144
19900,37.492073
19901,38.919514
19902,37.258415
19903,40.175957
19904,37.365334
19905,37.7519
19906,38.315895
19907,39.342205
19908,37.398384
19909,39.496902
19910,39.19648
19911,38.378487
19912,36.90242
19913,38.255096
19914,37.828964
19915,37.400303
19916,38.852127
19917,37.637463
19918,40.20585
19919,39.96273
19920,36.65985
19921,39.448273
19922,38.4046
19923,37.975227
19924,38.59726
19925,38.04766
19926,39.26158
19927,36.88584
19928,37.701298
19929,38.68759
19930,40.104534
19931,39.402966
19932,36.930443
19933,37.163574
19934,38.569984
19935,37.134247
19936,39.39071
19937,39.744957
19938,40.341637
19939,36.90616
19940,38.667793
19941,40.64499
19942,37.149086
19943,37.059067
19944,38.0011
19945,40.119785
19946,39.125916
19947,37.15069
19948,39.246204
19949,38.384895
19950,39.997673
19951,40.067528
19952,39.47744
19953,40.110794
19954,38.07158
19955,38.64749
19956,39.401657
19957,37.29239
19958,39.41827
19959,39.621483
19960,38.994377
19961,39.706257
19962,38.659588
19963,39.673515
19964,38.38189
19965,39.267807
19966,37.77594
19967,38.939053
19968,38.010933
19969,36.81138
19970,37.993393
19971,37.277863
19972,40.43241
19973,38.69695
19974,38.772373
19975,38.29727
19976,40.72092
19977,40.410645
19978,38.526802
19979,37.981117
19980,37.886
19981,39.224155
19982,38.54727
19983,38.746845
19984,37.676155
19985,38.900677
19986,40.357307
19987,39.280937
19988,39.404285
19989,39.276535
19990,38.358185
19991,40.01117
19992,39.003693
19993,40.12744
19994,39.072517
19995,39.85895
19996,39.96704
19997,37.688004
19998,37.184532
19999,39.308872
20000,38.076252
20001,38.320274
20002,38.712933
